FEMA Code,Year,State,Official FEMA Name,Declaration URL,Term 1,Term 2,Term 3,Term 4,Term 5,Term 6,Term 7,Term 8,Term 9,Term 10,Term 11,Term 12,Term 13,Term 14,Term 15,Term 16,Term 17,Term 18,Term 19,Term 20
4244,2015,Alaska,Alaska Severe Storm,https://www.fema.gov/disaster/4244,Alaska storms August 2015,St. Lawrence Island storm 2015,Savoonga Alaska August 2015,,,,,,,,,,,,,,,,,
1555,2004,Pennsylvania,Pennsylvania Severe Storms and Flooding Associated with Tropical Depression Frances,https://www.fema.gov/disaster/1555,Tropical Storm Frances Pennsylvania,Frances Pennsylvania 2004,Pennsylvania flood September 2004,"Pennsylvania storms September 8, 2004",,,,,,,,,,,,,,,,
4403,2018,Kansas,"Kansas Severe Storms, Straight-Line Winds, and Flooding",https://www.fema.gov/disaster/4403,Kansas flood September 2018,Kansas storms September 2018,Kansas straight-line winds September 2018,,,,,,,,,,,,,,,,,
1767,2008,Montana,Montana Severe Winter Storm,https://www.fema.gov/disaster/1767,Montana winter storm May 2008,Montana spring snow storm May 2008,Great Falls Montana storm 2008,,,,,,,,,,,,,,,,,
1774,2008,South Dakota,South Dakota Severe Storms and Flooding,https://www.fema.gov/disaster/1774,South Dakota flood June 2008,South Dakota storms June 2008,James River flood June 2008,Huron South Dakota storm June 2008,,,,,,,,,,,,,,,,
1956,2011,Oregon,"Oregon Severe Winter Storm, Flooding, Mudslides, Landslides, and Debris Flows",https://www.fema.gov/disaster/1956,Oregon flood January 2011,Oregon winter storm January 2011,Oregon mudslide January 2011,Oregon landslide January 2011,,,,,,,,,,,,,,,,
1944,2010,Wisconsin,Wisconsin Severe Storms and Flooding,https://www.fema.gov/disaster/1944,Wisconsin flood September 2010,Wisconsin storms September 2010,Fox River Wisconsin flood 2010,Portage County flood September 2010,,,,,,,,,,,,,,,,
1865,2009,Alaska,"Alaska Severe Storms, Flooding, Mudslides, and Rockslides",https://www.fema.gov/disaster/1865,Alaska flood October 2009,Alaska storms October 2009,Alaska mudslide October 2009,,,,,,,,,,,,,,,,,
4207,2014,Vermont,Vermont Severe Winter Storm,https://www.fema.gov/disaster/4207,Vermont winter storm December 2014,Vermont ice storm December 2014,Burlington Vermont storm December 2014,,,,,,,,,,,,,,,,,
4782,2024,Kentucky,"Kentucky Severe Storms, Straight-Line Winds, Tornadoes, Landslides, and Mudslides",https://www.fema.gov/disaster/4782,Kentucky storms April 2024,Kentucky tornado April 2024,Kentucky straight-line winds April 2024,Kentucky mudslide April 2024,Kentucky landslide April 2024,,,,,,,,,,,,,,,
1583,2005,Nevada,Nevada Heavy Rains and Flooding,https://www.fema.gov/disaster/1583,Nevada flood January 2005,Las Vegas flood January 2005,,,,,,,,,,,,,,,,,,
1494,2003,Delaware,Delaware Hurricane Isabel,https://www.fema.gov/disaster/1494,Hurricane Isabel Delaware,Isabel Delaware 2003,"Delaware storms September 18, 2003",,,,,,,,,,,,,,,,,
4369,2017,Alaska,Alaska Severe Storm,https://www.fema.gov/disaster/4369,Alaska storms December 2017,Alaska coastal storm December 2017,Bering Sea storm December 2017,,,,,,,,,,,,,,,,,
4875,2025,Kentucky,"Kentucky Severe Storms, Straight-Line Winds, and Tornadoes",https://www.fema.gov/disaster/4875,Kentucky storms May 2025,Kentucky tornado May 2025,Kentucky straight-line winds May 2025,,,,,,,,,,,,,,,,,
4453,2019,Oklahoma,"Oklahoma Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",https://www.fema.gov/disaster/4453,Oklahoma flood April 2019,Oklahoma storms April 2019,Oklahoma tornado April 2019,Oklahoma straight-line winds April 2019,Muskogee Oklahoma storm April 2019,Tulsa area flooding April 2019,Pottawatomie County Oklahoma storm 2019,Seminole County Oklahoma flood 2019,,,,,,,,,,,,
4067,2012,Colorado,Colorado High Park and Waldo Canyon Wildfires,https://www.fema.gov/disaster/4067,Colorado wildfire June 2012,High Park Fire Fort Collins 2012,Waldo Canyon fire Colorado Springs 2012,Mountain Shadows fire Colorado Springs,Larimer County wildfire 2012,Poudre Canyon fire 2012,Waldo Canyon evacuation 2012,,,,,,,,,,,,,
4185,2014,Nebraska,"Nebraska Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",https://www.fema.gov/disaster/4185,"Nebraska flood June 1, 2014","Nebraska storms June 1, 2014","Nebraska tornado June 1, 2014","Nebraska straight-line winds June 1, 2014",,,,,,,,,,,,,,,,
4164,2013,Oklahoma,Oklahoma Severe Winter Storm,https://www.fema.gov/disaster/4164,Oklahoma winter storm December 2013,Oklahoma City winter storm December 2013,Tulsa ice storm December 2013,Oklahoma power outage December 2013,,,,,,,,,,,,,,,,
4736,2023,Maine,Maine Severe Storm and Flooding,https://www.fema.gov/disaster/4736,Maine flood June 2023,Maine storms June 2023,Kennebec River flood Maine June 2023,Augusta Maine flood June 2023,,,,,,,,,,,,,,,,
1937,2010,Tennessee,Tennessee Severe Storms and Flooding,https://www.fema.gov/disaster/1937,Tennessee flood August 2010,Tennessee storms August 2010,Obion County Tennessee flood 2010,,,,,,,,,,,,,,,,,
4224,2015,Guam,Guam Typhoon Dolphin,https://www.fema.gov/disaster/4224,Typhoon Dolphin Guam,Typhoon Dolphin 2015,Dolphin Guam 2015,Guam storms May 2015,,,,,,,,,,,,,,,,
4679,2022,West Virginia,"West Virginia Severe Storms, Flooding, Landslides, and Mudslides",https://www.fema.gov/disaster/4679,West Virginia flood August 2022,West Virginia storms August 2022,West Virginia mudslide August 2022,West Virginia landslide August 2022,,,,,,,,,,,,,,,,
4044,2011,District of Columbia,District of Columbia Earthquake,https://www.fema.gov/disaster/4044,District of Columbia earthquake August 2011,Washington DC earthquake 2011,DC earthquake August 23 2011,National Mall earthquake 2011,Pentagon earthquake 2011,Virginia earthquake felt DC,,,,,,,,,,,,,,
1619,2005,Connecticut,Connecticut Severe Storms and Flooding,https://www.fema.gov/disaster/1619,Connecticut flood October 2005,Connecticut storms October 2005,Quinnipiac River flood 2005,,,,,,,,,,,,,,,,,
1988,2011,Oklahoma,Oklahoma Severe Storms and Flooding,https://www.fema.gov/disaster/1988,Oklahoma flood April 2011,"Oklahoma storms April 21, 2011",Oklahoma City area flood April 21 2011,North Canadian River flood Oklahoma 2011,,,,,,,,,,,,,,,,
4608,2021,Montana,Montana Straight-Line Winds,https://www.fema.gov/disaster/4608,Montana straight-line winds June 2021,Great Falls Montana straight-line winds 2021,Cascade County Montana storm June 2021,,,,,,,,,,,,,,,,,
1787,2008,New Hampshire,New Hampshire Severe Storms and Flooding,https://www.fema.gov/disaster/1787,New Hampshire flood July 2008,New Hampshire storms July 2008,Souhegan River flood 2008,,,,,,,,,,,,,,,,,
4410,2018,Connecticut,Connecticut Severe Storms and Flooding,https://www.fema.gov/disaster/4410,Connecticut flood September 2018,Connecticut storms September 2018,Farmington River flood September 2018,,,,,,,,,,,,,,,,,
4808,2024,Nebraska,"Nebraska Severe Storms, Straight-Line Winds, Tornadoes, and Flooding",https://www.fema.gov/disaster/4808,Nebraska flood May 2024,Nebraska storms May 2024,Nebraska tornado May 2024,Nebraska straight-line winds May 2024,,,,,,,,,,,,,,,,
4761,2023,New Hampshire,New Hampshire Severe Storm and Flooding,https://www.fema.gov/disaster/4761,New Hampshire flood December 2023,New Hampshire storms December 2023,New Hampshire coastal storm December 2023,Hampton NH flooding 2023,,,,,,,,,,,,,,,,
1990,2011,Minnesota,Minnesota Severe Storms and Tornadoes,https://www.fema.gov/disaster/1990,Minnesota storms May 2011,Minnesota tornado May 2011,Minneapolis area tornado May 2011,north metro Minnesota tornado 2011,Brooklyn Park tornado 2011,,,,,,,,,,,,,,,
4851,2024,West Virginia,West Virginia Post-Tropical Storm Helene,https://www.fema.gov/disaster/4851,Tropical Storm Helene West Virginia,Helene West Virginia 2024,West Virginia storms September 2024,,,,,,,,,,,,,,,,,
1698,2007,Vermont,Vermont Severe Storms and Flooding,https://www.fema.gov/disaster/1698,Vermont flood April 2007,Vermont storms April 2007,Connecticut River Vermont flood April 2007,Windsor Vermont flood April 2007,,,,,,,,,,,,,,,,
4865,2025,Arkansas,Arkansas Severe Storms and Tornadoes,https://www.fema.gov/disaster/4865,Arkansas storms March 2025,Arkansas tornado March 2025,Monticello Arkansas tornado March 2025,southeast Arkansas tornado March 2025,Drew County tornado 2025,,,,,,,,,,,,,,,
1882,2009,District of Columbia,District of Columbia Severe Winter Storm and Snowstorm,https://www.fema.gov/disaster/1882,District of Columbia winter storm December 2009,District of Columbia snowstorm December 2009,,,,,,,,,,,,,,,,,,
1832,2009,Indiana,"Indiana Severe Storms, Tornadoes, and Flooding",https://www.fema.gov/disaster/1832,Indiana flood March 2009,Indiana storms March 2009,Indiana tornado March 2009,,,,,,,,,,,,,,,,,
4417,2018,Kansas,"Kansas Severe Storms, Straight-Line Winds, and Flooding",https://www.fema.gov/disaster/4417,Kansas flood October 2018,Kansas storms October 2018,Kansas straight-line winds October 2018,,,,,,,,,,,,,,,,,
1985,2011,Oklahoma,Oklahoma Severe Winter Storm and Snowstorm,https://www.fema.gov/disaster/1985,Oklahoma winter storm January 2011,Oklahoma snowstorm January 2011,Oklahoma blizzard January 2011,Oklahoma City snowstorm January 2011,Tulsa blizzard January 2011,,,,,,,,,,,,,,,
4744,2023,Vermont,Vermont Severe Storms and Flooding,https://www.fema.gov/disaster/4744,Vermont flood August 2023,Vermont storms August 2023,Winooski River flood Vermont August 2023,Barre Vermont flood August 2023,,,,,,,,,,,,,,,,
4862,2024,Oklahoma,"Oklahoma Severe Storms, Straight-Line Winds, Tornadoes, and Flooding",https://www.fema.gov/disaster/4862,Oklahoma flood November 2024,Oklahoma storms November 2024,Oklahoma tornado November 2024,Oklahoma straight-line winds November 2024,,,,,,,,,,,,,,,,
1600,2005,Kansas,Kansas Severe Storms and Flooding,https://www.fema.gov/disaster/1600,Kansas flood June 2005,Kansas storms June 2005,Neosho River flood Kansas June 2005,southeast Kansas flood June 2005,,,,,,,,,,,,,,,,
4693,2022,New Hampshire,New Hampshire Severe Storm and Flooding,https://www.fema.gov/disaster/4693,New Hampshire flood December 2022,New Hampshire storms December 2022,Merrimack River flood December 2022,Manchester NH flood December 2022,,,,,,,,,,,,,,,,
1738,2008,Nevada,Nevada Severe Winter Storms and Flooding,https://www.fema.gov/disaster/1738,Nevada flood January 2008,Nevada winter storm January 2008,Las Vegas flood January 2008,,,,,,,,,,,,,,,,,
4566,2020,Delaware,Delaware Tropical Storm Isaias,https://www.fema.gov/disaster/4566,Tropical Storm Isaias Delaware,Isaias Delaware 2020,Delaware storms August 2020,,,,,,,,,,,,,,,,,
1808,2008,Kansas,"Kansas Severe Storms, Flooding, and Tornadoes",https://www.fema.gov/disaster/1808,Kansas flood September 2008,Kansas storms September 2008,Kansas tornado September 2008,,,,,,,,,,,,,,,,,
4014,2011,Nebraska,"Nebraska Severe Storms, Tornadoes, Straight Line Winds, and Flooding",https://www.fema.gov/disaster/4014,Nebraska flood June 2011,Nebraska storms June 2011,Nebraska tornado June 2011,Nebraska straight-line winds June 2011,,,,,,,,,,,,,,,,
4753,2023,Rhode Island,"Rhode Island Severe Storms, Flooding, and Tornadoes",https://www.fema.gov/disaster/4753,Rhode Island flood September 2023,Rhode Island storms September 2023,Rhode Island tornado September 2023,,,,,,,,,,,,,,,,,
4302,2017,California,California Severe Winter Storm,https://www.fema.gov/disaster/4302,California winter storm January 2017,Russian River flood California January 2017,Sonoma County atmospheric river January 2017,Humboldt County flood January 18 2017,Eel River flood January 18 2017,Northern California atmospheric river January 18 2017,,,,,,,,,,,,,,
4841,2024,U.S. Virgin Islands,U.S. Virgin Islands Tropical Storm Ernesto,https://www.fema.gov/disaster/4841,Tropical Storm Ernesto U.S. Virgin Islands,Ernesto U.S. Virgin Islands 2024,Tropical Storm Ernesto U.S. Virgin Islands 2024,U.S. Virgin Islands storms August 2024,,,,,,,,,,,,,,,,
4060,2012,Tennessee,"Tennessee Severe Storms, Tornadoes, Straight-Line Winds and",https://www.fema.gov/disaster/4060,Tennessee storms February 2012,Tennessee tornado February 2012,Tennessee straight-line winds February 2012,,,,,,,,,,,,,,,,,
1537,2004,Kentucky,Kentucky Severe Storms and Flooding,https://www.fema.gov/disaster/1537,Kentucky flood July 2004,Kentucky storms July 2004,,,,,,,,,,,,,,,,,,
4049,2011,New Hampshire,New Hampshire Severe Storm and Snowstorm,https://www.fema.gov/disaster/4049,New Hampshire storms October 2011,New Hampshire snowstorm October 2011,New Hampshire Halloween storm 2011,,,,,,,,,,,,,,,,,
1926,2010,Oklahoma,"Oklahoma Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",https://www.fema.gov/disaster/1926,Oklahoma flood June 2010,Oklahoma storms June 2010,Oklahoma tornado June 2010,Oklahoma straight-line winds June 2010,,,,,,,,,,,,,,,,
4631,2021,Washington,Washington Wildfires,https://www.fema.gov/disaster/4631,Washington wildfire July 2021,Washington wildfire July August 2021,Cold Springs Fire Washington 2021,central Washington wildfire 2021,,,,,,,,,,,,,,,,
1903,2010,West Virginia,West Virginia Severe Winter Storms and Snowstorms,https://www.fema.gov/disaster/1903,West Virginia winter storm February 2010,West Virginia snowstorm February 2010,,,,,,,,,,,,,,,,,,
1756,2008,Oklahoma,"Oklahoma Severe Storms, Tornadoes, and Flooding",https://www.fema.gov/disaster/1756,Oklahoma flood May 2008,Oklahoma storms May 2008,Oklahoma tornado May 2008,,,,,,,,,,,,,,,,,
1703,2007,Kentucky,"Kentucky Severe Storms, Flooding, Mudslides, and Rockslides",https://www.fema.gov/disaster/1703,Kentucky flood April 2007,Kentucky storms April 2007,Kentucky mudslide April 2007,,,,,,,,,,,,,,,,,
4544,2020,Arkansas,"Arkansas Severe Storms, Tornadoes, and Straight-Line Winds",https://www.fema.gov/disaster/4544,Arkansas storms March 2020,Arkansas tornado March 2020,Arkansas straight-line winds March 2020,Jonesboro Arkansas EF3 Tornado,Craighead County Tornado,Jonesboro Tornado,Jonesboro EF3,,,,,,,,,,,,,
4333,2017,Idaho,"Idaho Flooding, Landslides, and Mudslides",https://www.fema.gov/disaster/4333,Idaho flood May 2017,Idaho mudslide May 2017,Idaho landslide May 2017,,,,,,,,,,,,,,,,,
1647,2006,South Dakota,South Dakota Severe Winter Storm,https://www.fema.gov/disaster/1647,South Dakota winter storm April 2006,Black Hills South Dakota blizzard April 2006,Rapid City snowstorm April 2006,,,,,,,,,,,,,,,,,
4132,2013,West Virginia,West Virginia Severe Storms and Flooding,https://www.fema.gov/disaster/4132,West Virginia flood June 2013,West Virginia storms June 2013,,,,,,,,,,,,,,,,,,
1860,2009,Kansas,Kansas Severe Storms and Flooding,https://www.fema.gov/disaster/1860,Kansas flood July 2009,Kansas storms July 2009,Cimarron River flood Kansas July 2009,southwest Kansas flood 2009,,,,,,,,,,,,,,,,
4311,2017,Utah,Utah Severe Winter Storms and Flooding,https://www.fema.gov/disaster/4311,Utah flood February 2017,Utah winter storm February 2017,northern Utah flooding 2017,,,,,,,,,,,,,,,,,
4801,2024,Montana,Montana Severe Winter Storm and Flooding,https://www.fema.gov/disaster/4801,Montana flood May 2024,Montana winter storm May 2024,Montana spring flood May 2024,Musselshell River flood May 2024,,,,,,,,,,,,,,,,
4096,2012,District of Columbia,District of Columbia Hurricane Sandy,https://www.fema.gov/disaster/4096,Hurricane Sandy District of Columbia,Sandy District of Columbia 2012,District of Columbia storms October 2012,,,,,,,,,,,,,,,,,
4108,2013,Maine,"Maine Severe Winter Storm, Snowstorm, and Flooding",https://www.fema.gov/disaster/4108,Maine flood February 2013,Maine winter storm February 2013,Maine snowstorm February 2013,,,,,,,,,,,,,,,,,
1902,2010,Nebraska,"Nebraska Severe Storms, Ice Jams, and Flooding",https://www.fema.gov/disaster/1902,Nebraska flood March 2010,Nebraska storms March 2010,,,,,,,,,,,,,,,,,,
4062,2012,Hawaii,"Hawaii Severe Storms, Flooding, and Landslides",https://www.fema.gov/disaster/4062,Hawaii flood March 2012,Hawaii storms March 2012,Hawaii landslide March 2012,,,,,,,,,,,,,,,,,
4678,2022,West Virginia,"West Virginia Severe Storms, Flooding, Landslides, and Mudslides",https://www.fema.gov/disaster/4678,West Virginia flood July 2022,West Virginia storms July 2022,West Virginia mudslide July 2022,West Virginia landslide July 2022,,,,,,,,,,,,,,,,
1612,2005,Indiana,Indiana Tornado and Severe Storms,https://www.fema.gov/disaster/1612,Indiana storms November 2005,Indiana tornado November 2005,Evansville Indiana Tornado,Eastbrook Tornado,Vanderburgh County EF3,Evansville EF3,,,,,,,,,,,,,,
1666,2006,Alaska,Alaska Fire,https://www.fema.gov/disaster/1666,Alaska wildfire August 2006,Alaska interior wildfire 2006,Fairbanks area wildfire 2006,interior Alaska fire August 2006,,,,,,,,,,,,,,,,
4275,2016,Montana,Montana Tornado,https://www.fema.gov/disaster/4275,Montana tornado June 2016,Baker Montana tornado June 2016,Fallon County Montana tornado 2016,southeast Montana tornado 2016,,,,,,,,,,,,,,,,
4233,2015,South Dakota,"South Dakota Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",https://www.fema.gov/disaster/4233,South Dakota flood June 2015,South Dakota storms June 2015,South Dakota tornado June 2015,South Dakota straight-line winds June 2015,,,,,,,,,,,,,,,,
4065,2012,New Hampshire,New Hampshire Severe Storm and Flooding,https://www.fema.gov/disaster/4065,New Hampshire flood May 2012,New Hampshire storms May 2012,New Hampshire Merrimack River flood May 2012,Concord NH flood 2012,,,,,,,,,,,,,,,,
1928,2010,Iowa,Iowa Severe Storms and Flooding,https://www.fema.gov/disaster/1928,Iowa flood May 2010,Iowa storms May 2010,Iowa River flood May 2010,Coralville Iowa flood 2010,,,,,,,,,,,,,,,,
4380,2018,Vermont,Vermont Severe Storm and Flooding,https://www.fema.gov/disaster/4380,Vermont flood May 2018,Vermont storms May 2018,Mad River flood Vermont May 2018,Moretown Vermont flood May 2018,,,,,,,,,,,,,,,,
1525,2004,Virginia,"Virginia Severe Storms, Tornadoes, and Flooding",https://www.fema.gov/disaster/1525,Virginia flood May 2004,Virginia storms May 2004,Virginia tornado May 2004,,,,,,,,,,,,,,,,,
1670,2006,New York,New York Severe Storms and Flooding,https://www.fema.gov/disaster/1670,New York flood November 2006,New York storms November 2006,Hudson Valley flood November 2006,,,,,,,,,,,,,,,,,
4328,2017,Oregon,"Oregon Severe Winter Storms, Flooding, Landslides, and Mudslides",https://www.fema.gov/disaster/4328,Oregon flood January 2017,Oregon winter storm January 2017,Oregon mudslide January 2017,Oregon landslide January 2017,,,,,,,,,,,,,,,,
1881,2009,West Virginia,West Virginia Severe Winter Storm and Snowstorm,https://www.fema.gov/disaster/1881,West Virginia winter storm December 2009,West Virginia snowstorm December 2009,,,,,,,,,,,,,,,,,,
1713,2007,North Dakota,North Dakota Severe Storms and Flooding,https://www.fema.gov/disaster/1713,North Dakota flood June 2007,North Dakota storms June 2007,Sheyenne River flood June 2007,southeastern North Dakota flood 2007,,,,,,,,,,,,,,,,
4745,2023,Montana,Montana Flooding,https://www.fema.gov/disaster/4745,Montana flood June 2023,Yellowstone area flood June 2023,,,,,,,,,,,,,,,,,,
4073,2012,District of Columbia,District of Columbia Severe Storms,https://www.fema.gov/disaster/4073,District of Columbia storms June 2012,DC derecho June 2012,Washington DC storms June 29 2012,DC power outage June 2012,Potomac River area derecho,,,,,,,,,,,,,,,
1987,2011,Idaho,"Idaho Flooding, Landslides, and Mudslides",https://www.fema.gov/disaster/1987,Idaho flood March 2011,Idaho mudslide March 2011,Idaho landslide March 2011,Boise County Idaho flood 2011,Valley County Idaho mudslide March 2011,Idaho spring runoff flood 2011,,,,,,,,,,,,,,
1938,2010,South Dakota,South Dakota Severe Storms and Flooding,https://www.fema.gov/disaster/1938,South Dakota flood July 2010,South Dakota storms July 2010,Missouri River South Dakota 2010,,,,,,,,,,,,,,,,,
1542,2004,Indiana,"Indiana Severe Storms, Tornadoes and Flooding",https://www.fema.gov/disaster/1542,Indiana flood July 2004,Indiana storms July 2004,Indiana tornado July 2004,,,,,,,,,,,,,,,,,
1923,2010,Wyoming,Wyoming Flooding,https://www.fema.gov/disaster/1923,Wyoming flood June 2010,Bighorn River flood 2010,Basin Wyoming flood 2010,,,,,,,,,,,,,,,,,
1739,2007,Nebraska,Nebraska Severe Winter Storm,https://www.fema.gov/disaster/1739,Nebraska winter storm December 2007,Nebraska ice storm December 2007,Omaha storm December 2007,,,,,,,,,,,,,,,,,
4064,2012,Oklahoma,"Oklahoma Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",https://www.fema.gov/disaster/4064,Oklahoma flood April 2012,Oklahoma storms April 2012,Oklahoma tornado April 2012,Oklahoma straight-line winds April 2012,,,,,,,,,,,,,,,,
1852,2009,Maine,"Maine Severe Storms, Flooding, and Landslides",https://www.fema.gov/disaster/1852,Maine flood June 2009,Maine storms June 2009,Maine landslide June 2009,,,,,,,,,,,,,,,,,
4035,2011,Kansas,Kansas Flooding,https://www.fema.gov/disaster/4035,Kansas flood June 2011,Verdigris River flood Kansas 2011,Coffeyville Kansas flood 2011,southeast Kansas flood 2011,,,,,,,,,,,,,,,,
4392,2018,Iowa,Iowa Severe Storm and Tornadoes,https://www.fema.gov/disaster/4392,Iowa storms July 2018,Iowa tornado July 2018,Pottawattamie County Iowa tornado 2018,Council Bluffs Iowa storm 2018,,,,,,,,,,,,,,,,
4457,2019,New Hampshire,New Hampshire Severe Storm and Flooding,https://www.fema.gov/disaster/4457,New Hampshire flood July 2019,New Hampshire storms July 2019,New Hampshire Contoocook flood July 2019,Hillsborough NH flood 2019,,,,,,,,,,,,,,,,
4083,2012,Washington,"Washington Severe Storm, Straight-Line Winds, and Flooding",https://www.fema.gov/disaster/4083,Washington flood July 2012,Washington storms July 2012,Washington straight-line winds July 2012,,,,,,,,,,,,,,,,,
1512,2004,Massachusetts,Massachusetts Flooding,https://www.fema.gov/disaster/1512,Massachusetts flood April 2004,,,,,,,,,,,,,,,,,,,
4321,2017,Nebraska,Nebraska Severe Winter Storm and Straight-Line Winds,https://www.fema.gov/disaster/4321,Nebraska straight-line winds April 2017,Nebraska winter storm April 2017,Nebraska spring winds April 2017,Nebraska ice storm April 2017,,,,,,,,,,,,,,,,
4771,2024,New Hampshire,New Hampshire Severe Storms and Flooding,https://www.fema.gov/disaster/4771,New Hampshire flood January 2024,New Hampshire storms January 2024,New Hampshire coastal storm 2024,,,,,,,,,,,,,,,,,
4205,2014,Mississippi,Mississippi Severe Storms and Tornadoes,https://www.fema.gov/disaster/4205,Mississippi storms December 2014,Mississippi tornado December 2014,,,,,,,,,,,,,,,,,,
1578,2004,Kentucky,Kentucky Severe Winter Storm and Record Snow,https://www.fema.gov/disaster/1578,Kentucky winter storm December 2004,,,,,,,,,,,,,,,,,,,
4127,2013,Montana,Montana Flooding,https://www.fema.gov/disaster/4127,Montana flood May 2013,Montana spring flood May 2013,Yellowstone River flood May 2013,Billings Montana flood May 2013,,,,,,,,,,,,,,,,
1788,2008,Maine,"Maine Severe Storms, Flooding, and Tornadoes",https://www.fema.gov/disaster/1788,Maine flood July 2008,Maine storms July 2008,Maine tornado July 2008,,,,,,,,,,,,,,,,,
1502,2003,Virginia,Virginia Severe Storms and Flooding,https://www.fema.gov/disaster/1502,Virginia flood November 2003,Virginia storms November 2003,Shenandoah River flood Virginia November 2003,Front Royal flood 2003,Rappahannock River flood November 2003,Luray Virginia flood November 2003,,,,,,,,,,,,,,
1513,2004,Illinois,Illinois Severe Storms and Tornadoes,https://www.fema.gov/disaster/1513,Illinois storms April 2004,Illinois tornado April 2004,Utica Illinois tornado 2004,La Salle County tornado 2004,Milestone Tavern tornado Utica 2004,Utica F3 tornado April 20 2004,Granville Illinois tornado 2004,LaSalle County tornado 2004 8 killed,,,,,,,,,,,,
4156,2013,Nebraska,"Nebraska Severe Storms, Winter Storms, Tornadoes and Flooding",https://www.fema.gov/disaster/4156,Nebraska flood October 2013,Nebraska storms October 2013,Nebraska tornado October 2013,Nebraska winter storm October 2013,,,,,,,,,,,,,,,,
1977,2011,Iowa,"Iowa Severe Storms, Tornadoes, and Straight-Line Winds",https://www.fema.gov/disaster/1977,Iowa storms April 2011,Iowa tornado April 2011,Iowa straight-line winds April 2011,,,,,,,,,,,,,,,,,
4208,2015,Maine,"Maine Severe Winter Storm, Snowstorm, and Flooding",https://www.fema.gov/disaster/4208,Maine flood January 2015,Maine winter storm January 2015,Maine snowstorm January 2015,,,,,,,,,,,,,,,,,
1837,2009,Mississippi,"Mississippi Severe Storms, Flooding, and Tornadoes",https://www.fema.gov/disaster/1837,Mississippi flood March 2009,Mississippi storms March 2009,Mississippi tornado March 2009,,,,,,,,,,,,,,,,,
4613,2021,North Dakota,"North Dakota Severe Storm, Straight-Line Winds, and Flooding",https://www.fema.gov/disaster/4613,North Dakota flood June 2021,North Dakota storms June 2021,North Dakota straight-line winds June 2021,,,,,,,,,,,,,,,,,
1743,2007,Hawaii,"Hawaii Severe Storms, High Surf, Flooding, and Mudslides",https://www.fema.gov/disaster/1743,Hawaii flood December 2007,Hawaii storms December 2007,Hawaii mudslide December 2007,,,,,,,,,,,,,,,,,
4654,2022,Kansas,Kansas Severe Winter Storms and Straight-Line Winds,https://www.fema.gov/disaster/4654,Kansas straight-line winds March 2022,Kansas winter storm March 2022,,,,,,,,,,,,,,,,,,
4387,2018,Nebraska,"Nebraska Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",https://www.fema.gov/disaster/4387,Nebraska flood June 2018,Nebraska storms June 2018,Nebraska tornado June 2018,Nebraska straight-line winds June 2018,,,,,,,,,,,,,,,,
4675,2022,Florida,Florida Hurricane Ian - Seminole Tribe of Florida,https://www.fema.gov/disaster/4675,Hurricane Ian Florida,Ian Florida 2022,Hurricane Ian Florida 2022,Florida storms September 2022,,,,,,,,,,,,,,,,
1588,2005,New Jersey,New Jersey Severe Storms and Flooding,https://www.fema.gov/disaster/1588,New Jersey flood April 2005,New Jersey storms April 2005,,,,,,,,,,,,,,,,,,
1927,2010,Idaho,Idaho Severe Storms and Flooding,https://www.fema.gov/disaster/1927,Idaho flood June 2010,Idaho storms June 2010,Boise River flood Idaho June 2010,southwest Idaho flood June 2010,,,,,,,,,,,,,,,,
4565,2020,North Dakota,North Dakota Severe Storms and Flooding,https://www.fema.gov/disaster/4565,North Dakota flood June 2020,North Dakota storms June 2020,James River flood 2020,Jamestown North Dakota flood 2020,,,,,,,,,,,,,,,,
1913,2010,New Hampshire,New Hampshire Severe Storms and Flooding,https://www.fema.gov/disaster/1913,New Hampshire flood March 2010,New Hampshire storms March 2010,,,,,,,,,,,,,,,,,,
4246,2015,Idaho,Idaho Severe Storm and Straight-Line Wind,https://www.fema.gov/disaster/4246,Idaho storms November 2015,Idaho straight-line winds November 2015,,,,,,,,,,,,,,,,,,
4371,2018,New Hampshire,New Hampshire Severe Winter Storm and Snowstorm,https://www.fema.gov/disaster/4371,New Hampshire winter storm March 2018,New Hampshire snowstorm March 2018,New Hampshire nor'easter March 2018,coastal flooding New Hampshire March 2018,,,,,,,,,,,,,,,,
4036,2011,District of Columbia,District of Columbia Hurricane Irene,https://www.fema.gov/disaster/4036,Hurricane Irene District of Columbia,Irene District of Columbia 2011,District of Columbia storms August 2011,,,,,,,,,,,,,,,,,
1584,2005,Alaska,Alaska Severe Winter Storm,https://www.fema.gov/disaster/1584,Alaska winter storm January 2005,,,,,,,,,,,,,,,,,,,
4822,2024,Nebraska,"Nebraska Severe Storms, Straight-Line Winds, Tornadoes, and Flooding",https://www.fema.gov/disaster/4822,Nebraska flood June 2024,Nebraska storms June 2024,Nebraska tornado June 2024,Nebraska straight-line winds June 2024,,,,,,,,,,,,,,,,
